@relation 'AT: exemplo4_weka-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.355pleasure-0.355dominance-0.329entropy_g-0.326entropy_b-0.32entropy_r... numeric
@attribute 0.362mean-0.33solidity-0.329perimeter+0.297entropy_r-0.291avg_size... numeric
@attribute -0.464sat_m-0.439tamura_contrast-0.427black-0.29saturation-0.25arousal... numeric
@attribute -0.507arousal-0.418saturation+0.315white+0.276pink+0.239tamura_contrast... numeric
@attribute 0.327dominance+0.319pleasure-0.31black+0.305hue_m-0.277total_area... numeric
@attribute 0.624hue_m+0.584val_m-0.176white+0.164gray-0.144green... numeric
@attribute 0.497orange-0.38blue+0.376brown+0.335yellow-0.331green... numeric
@attribute -0.649purple+0.416green+0.359count+0.277brown-0.207yellow... numeric
@attribute 0.694year-0.38count-0.33total_area-0.312red-0.201yellow... numeric
@attribute '-0.56yellow-0.362green+0.35 brown+0.323white-0.3gray...' numeric
@attribute '0.77 red-0.337yellow-0.234blue+0.231green-0.228orange...' numeric
@attribute '0.697year+0.41 count+0.323total_area+0.211red+0.203purple...' numeric
@attribute -0.616circ-0.392solidity+0.309perimeter+0.284avg_size+0.238total_area... numeric
@attribute 0.657blue-0.464green-0.448purple+0.267red+0.151gray... numeric
@attribute -0.55pink+0.404gray+0.396orange-0.281count+0.244perc_area... numeric
@attribute 0.589orange-0.455yellow+0.358pink-0.356brown-0.25white... numeric
@attribute 0.454total_area+0.413brown+0.368pink+0.302mean-0.235perimeter... numeric
@attribute -0.486gray-0.425count+0.328white+0.314total_area+0.261mean... numeric
@attribute -0.629perc_area+0.382avg_size+0.329mean+0.309gray-0.184count... numeric
@attribute -0.414blue-0.352brown+0.332saturation+0.329arousal-0.307green... numeric

@data
-0.275793,0.746346,-2.183471,-1.862125,3.408708,-2.598231,-1.180832,1.880404,-0.542635,-0.939494,3.070969,0.897845,1.773358,-1.234293,-1.188746,0.726712,-0.756588,0.731336,-0.62449,-1.246671
-0.85667,1.84977,-2.804361,-1.853206,3.096279,-2.518745,4.539254,-0.961962,-2.366731,1.123133,6.442848,1.821121,-0.424519,1.793413,-0.3971,2.096218,-1.479572,-0.312456,-0.094814,-1.118833
-0.225935,0.344967,-2.554116,-1.908047,3.556109,-2.77342,-0.598905,0.03861,-0.943177,-3.306627,-1.511188,1.089234,2.194652,1.340031,-1.851647,-1.995237,-0.076335,0.272853,-0.420553,-0.910609
1.748589,0.164396,0.454137,-0.042163,-0.779749,-0.29314,-0.367679,0.923503,-0.638658,-0.380458,-0.46747,0.976229,-1.031548,-0.201653,-0.633983,0.533733,-0.770396,-0.785636,-0.430873,-0.108811
-2.057491,-0.499832,-2.179278,-1.303275,4.033026,-3.22921,4.002317,-2.636605,-2.713125,-7.177006,-2.094674,2.321198,0.266464,1.983128,-2.169149,-5.283249,0.309806,-0.733355,0.598817,-0.451103
0.531937,-0.067486,-1.59411,-2.305168,1.575761,-0.944072,-1.217659,-2.535011,-0.803071,0.083992,-0.030754,1.207675,-1.011383,-1.340498,-0.728241,-0.151506,-0.186804,0.099867,-0.031149,-0.413062
-1.002645,-1.101962,-0.418031,1.045564,1.475945,-1.229852,0.802504,-0.46058,0.203603,0.706122,0.772569,0.054121,-0.441526,0.167642,-0.403847,-0.029868,-0.746676,0.564805,-0.853994,0.81424
-0.109667,0.093976,-2.519912,-1.585124,3.494541,-2.302015,-0.546777,0.089074,-0.912139,-3.297445,-1.534018,1.131885,2.251769,1.143493,-1.752988,-2.099986,-0.004981,0.329138,-0.569164,-0.828391
0.320233,0.028063,-1.515823,-2.399551,1.44926,-1.059569,-1.319049,-2.823817,-0.786135,0.217082,-0.243467,1.170287,-1.471468,-1.411634,-0.778917,-0.103505,-0.194382,0.097284,0.142609,-0.549273
-0.569981,1.705221,-2.683947,-1.619848,2.919646,-2.1382,4.373255,-1.013798,-2.134752,1.216075,5.994961,1.667679,-0.297102,1.759167,-0.331551,1.960041,-1.383712,-0.274681,-0.079624,-0.957535
-0.268845,0.290634,-2.833047,-1.874798,3.732273,-2.485513,-0.500443,0.044418,-0.963305,-3.488063,-1.745883,1.166602,2.267327,1.320665,-1.998653,-2.164899,-0.021598,0.257747,-0.372614,-0.883644
1.393723,0.29289,0.53571,-0.112057,-0.884316,-0.912463,-0.182032,0.727799,-0.588313,-0.389088,-0.514318,0.820178,-1.163756,-0.135841,-0.532329,0.642459,-0.75967,-0.764166,-0.453507,-0.070883
1.279875,0.122357,0.472242,-0.017212,-0.719543,-0.505139,-0.236249,0.689662,-0.564224,-0.218067,-0.390419,0.833692,-1.199801,-0.136241,-0.432281,0.546248,-0.708901,-0.625066,-0.52142,-0.039548
1.499618,-0.102174,0.57649,0.089669,-0.736652,-0.229828,-0.224789,0.780074,-0.566375,-0.420198,-0.340706,0.840004,-1.058775,-0.081493,-0.302034,0.446292,-0.580944,-0.541737,-0.632716,0.005196
1.627596,0.147711,0.363264,-0.080484,-0.717072,-0.296975,-0.139974,0.795527,-0.921051,-0.228934,-0.277234,0.774355,-1.156372,-0.005006,-0.593474,0.559783,-0.792035,-0.727156,-0.419468,-0.067785
-0.204183,0.236553,-2.673159,-1.809117,3.703426,-2.423231,-0.487806,0.063189,-1.218476,-3.350231,-1.547547,0.974707,2.24078,1.288803,-1.948358,-2.109335,-0.040542,0.292416,-0.461754,-0.884148
1.52429,0.187421,0.366755,-0.154337,-0.66833,-0.452111,-0.18283,0.848693,-0.903612,-0.360572,-0.318542,0.744548,-1.115417,-0.046984,-0.628189,0.559546,-0.796237,-0.70688,-0.43324,-0.073984
1.236207,0.123047,0.23602,-0.282,-0.465615,-0.387393,-0.150659,0.655065,-0.879962,-0.272824,-0.264412,0.723931,-1.20051,-0.11785,-0.53534,0.489633,-0.771948,-0.586144,-0.465531,0.007588
-0.515709,0.686146,0.780768,0.695022,-1.29878,0.675647,-0.39724,-0.124549,-0.092572,-0.730915,0.534983,-0.446356,0.245461,0.333882,1.102862,-0.401658,0.403259,-0.240142,-0.541451,-0.406676
-0.214583,0.121116,1.014449,1.179374,-1.355731,0.56765,-0.400332,-0.691769,0.11069,-0.712187,0.447295,-0.518691,0.841377,0.145683,0.296034,-0.052486,-0.433469,0.24666,0.098848,-0.753484
0.843113,2.035089,0.239605,-0.132122,-1.244153,0.028689,0.371713,0.941587,-0.48452,0.575099,-0.436072,0.427618,-0.616247,-0.063317,-1.217377,0.108149,-0.879268,-0.741151,-0.617659,-0.749816
1.387514,1.044613,0.581025,0.195225,-1.031204,0.156773,0.004253,-0.10141,0.256891,-0.32809,-0.041063,-0.417437,-0.560813,-0.055607,-0.616521,0.106546,-0.500297,0.496082,0.013175,-0.51346
0.755593,1.473988,0.417625,0.711888,-0.904081,0.303345,0.014292,-0.199775,0.234981,-0.217252,0.180084,-0.468153,0.112778,0.028779,-0.334367,-0.100493,-0.53957,0.204021,-0.103103,-0.726759
2.081869,0.572831,0.284572,-0.850247,-0.640769,-0.112837,0.098118,-0.048471,0.137536,-0.025028,-0.055204,-0.192603,0.009584,-0.080842,-0.335693,0.040877,-0.274004,0.622173,-0.331383,0.380641
2.766503,-1.238726,1.509974,-0.130393,-1.328792,-0.002552,0.458833,-0.557253,0.633038,-0.178876,-0.044233,-0.694465,0.086313,0.044268,-0.565681,-0.065631,-1.08704,-0.003461,-1.158712,-0.08537
0.319807,1.260662,0.304646,-0.160332,-0.814506,0.515835,-0.117652,0.106359,0.078822,-0.19424,0.123913,-0.337418,-0.161666,0.125865,0.043686,-0.302313,-0.32911,0.123815,-0.23377,-0.300929
-0.21914,1.142266,0.343012,-0.010197,-0.960437,0.199556,-0.234287,-0.037063,0.087206,-0.35712,0.38515,-0.493741,0.170699,0.215286,0.728124,-0.496261,0.051005,-0.096326,-0.301993,-0.236656
1.455383,1.282864,0.561621,0.058107,-1.136873,0.239705,0.412443,0.125265,-0.022849,0.268033,0.070692,-0.099858,0.304254,-0.004004,-0.358195,-0.233137,-0.298151,0.237755,-0.891194,-0.523892
2.064449,0.934169,0.749496,0.234825,-0.980343,0.171888,0.05601,-0.285799,0.273729,-0.331191,-0.002746,-0.4019,-0.177788,-0.062342,-0.549808,0.09963,-0.63001,0.647927,-0.092322,-0.51939
1.12576,1.208582,0.589012,0.077651,-0.747779,0.734597,0.305117,0.080785,0.219096,0.029462,0.164642,-0.370513,-0.112195,-0.010431,-0.104267,-0.393709,-0.130739,0.336999,-0.231201,-0.828574
0.068632,1.731756,0.417031,-0.122203,-0.934346,-0.346583,0.454755,0.273459,0.171921,0.409461,0.467675,-0.518464,0.597612,0.130591,0.627141,-0.898439,0.451255,-0.408882,-0.444079,-0.790248
-1.182577,1.135155,0.40866,0.334929,-0.765079,-0.421844,-0.031683,0.143363,0.420724,-0.220355,0.423937,-0.890148,-0.463553,0.124207,0.362874,-0.450207,0.715223,-0.398877,0.141836,-0.488678
1.161873,1.263725,0.644546,0.651643,-1.302552,0.059917,0.347705,-0.045016,-0.063464,0.137444,0.383841,-0.204174,0.825355,0.071176,0.342996,-0.457586,0.186734,0.077115,-0.911985,-0.728842
1.568049,1.202108,0.230851,-0.063771,-0.710927,-0.030087,0.162568,-0.159862,0.25844,0.041623,0.107368,-0.372007,0.308884,-0.037591,-0.258226,-0.230297,-0.578524,0.406294,-0.135848,-0.29949
1.511024,1.275001,0.544744,0.109841,-0.984489,-0.050314,0.3245,0.017733,0.031204,0.210867,0.130678,-0.170868,0.480186,-0.032229,-0.236761,-0.25685,-0.324636,0.245684,-0.742052,-0.534206
2.037005,1.117484,0.599967,0.278524,-0.970391,0.168499,0.167985,-0.196695,0.15254,-0.076166,0.006673,-0.249385,0.197749,-0.050989,-0.543778,-0.008772,-0.758838,0.449159,-0.332734,-0.543096
1.478064,1.190667,0.59382,0.593009,-1.169805,0.34364,0.0177,-0.233761,0.131171,-0.260363,0.090905,-0.306992,-0.010533,-0.036763,-0.335123,-0.078927,-0.641253,0.413546,-0.283287,-0.777746
0.040934,1.665171,0.018701,-0.129482,-0.391896,0.649434,0.025589,0.304757,-0.096573,0.132887,0.178658,-0.137677,0.329386,0.149551,0.212672,-0.437199,-0.28784,-0.204901,-0.281878,-0.244621
1.169989,0.913984,0.498988,-0.080304,-0.975265,0.111031,-0.170389,-0.314581,0.275218,-0.456985,0.207968,-0.541851,0.032546,0.085566,0.192781,-0.210377,-0.356593,0.45659,-0.024273,-0.228552
-1.205053,2.146108,-0.590524,-1.17057,-0.809963,-0.460924,0.4128,1.225574,0.365944,0.880051,0.066564,1.303207,0.038285,0.194725,0.342066,-0.590797,0.665091,-0.870612,-0.498853,0.135149
-5.244111,-6.027674,2.560717,-0.45515,-3.049069,0.739134,0.553572,-0.499222,0.064014,0.256381,-0.00689,-1.230338,0.845861,-0.131246,-2.677673,1.195849,0.263892,-0.618834,0.600904,0.018698
0.283603,1.400746,0.122877,-0.979332,-1.132997,-0.59272,0.167614,0.253646,-0.23526,0.102341,0.000273,-0.99318,-0.519642,-0.115262,-0.108501,-0.378158,-0.047539,0.525244,-0.070798,-0.126324
-0.426586,0.774017,0.027222,0.638646,-0.375632,0.210068,-0.211806,0.157097,-0.366305,-0.085541,-0.14514,-0.794304,-1.006666,-0.149435,-0.437153,-0.152144,-0.286092,1.00605,0.241821,0.041114
0.448989,0.022951,0.555124,-0.396793,-1.309699,0.574061,-0.325293,-0.057009,-0.054178,-0.804147,0.081045,-1.205192,-1.145231,-0.041803,0.12109,-0.249263,-0.246325,0.727048,0.600545,-0.476495
-0.062066,1.12096,0.118133,0.085411,-0.679677,0.471019,-0.040885,-0.25063,0.092651,-0.191175,0.283013,-1.326423,-0.000417,-0.024572,-0.196024,-0.407009,-0.441216,0.421377,0.306946,-0.488528
0.896411,1.306167,1.0193,-0.169933,-2.103835,-1.273734,0.070031,0.040143,-0.632847,-0.124047,-0.042657,-0.72225,-0.2327,-0.093699,-0.155171,-0.039954,-0.006704,0.53155,-0.79047,-0.352564
1.298398,0.600366,-0.342842,-1.603414,-0.352796,0.021334,0.127411,0.248909,-0.221892,0.194016,-0.102035,-0.779383,-0.333949,-0.181746,-0.363067,-0.174379,-0.09249,0.696482,0.109924,0.715469
-0.942863,1.554716,-0.565632,-1.525573,-0.390697,-0.174206,0.384088,0.810475,-0.225333,0.631298,0.246974,-0.998415,-0.260911,-0.014575,0.514618,-1.025373,0.727744,-0.154483,0.263726,0.023017
0.265225,0.91049,1.105235,0.098429,-2.05236,-0.093029,-0.276443,0.376934,-0.692173,-0.70618,-0.106883,-0.727842,-1.371593,0.019644,0.100228,-0.023873,0.029678,0.209372,-0.125648,-0.758954
-1.278364,-0.031082,0.050441,-0.398797,-0.708527,0.280176,0.268301,0.19757,0.317442,0.016618,0.185418,-1.485976,-1.131484,-0.221433,-0.888577,-0.066207,0.930756,0.51311,0.567963,-0.123483
-1.268469,-0.998872,1.209994,-0.092928,-2.343721,0.95127,-0.116601,-0.15864,-0.440222,-0.459567,0.464104,-0.985836,0.178648,0.170323,0.739726,-0.593658,0.197577,0.432119,-1.247742,-0.46389
1.094237,2.791911,0.480076,1.401564,-0.933702,0.025206,0.134135,0.16334,-0.897766,0.345709,-0.045317,-0.348998,0.785655,-0.011487,-0.514203,-0.141273,-1.17389,-0.54044,-0.048194,-1.290711
0.789923,2.468466,0.400447,1.397038,-0.652076,0.510459,0.039856,-0.268909,-0.605143,0.224835,0.166075,-0.657481,0.819728,-0.091399,-0.179267,-0.356439,-0.866744,-0.246801,0.094584,-1.33938
0.325043,1.752239,0.599335,1.05091,-0.853717,0.47249,-0.174455,-0.505895,-0.261486,-0.209681,0.277867,-1.094574,0.128126,-0.116203,0.189301,-0.480682,-0.512601,-0.028434,0.318027,-1.326947
-0.084024,1.409161,1.058411,0.654184,-1.379394,-0.377269,-0.335884,-0.505185,-0.137857,-0.490878,0.179736,-1.348764,-0.696324,-0.12968,0.255353,-0.428511,-0.383289,-0.102795,0.33825,-1.324259
1.612428,0.34471,-0.231175,-0.370083,0.183894,-0.390241,0.750616,-0.255611,-0.114818,0.064293,0.122485,-1.035861,0.390359,-0.180862,0.028478,0.20933,-0.195918,0.172117,0.003247,0.042915
5.078932,-1.151701,1.35279,-0.29769,-0.173873,-0.510976,0.159241,-0.455122,-0.563364,-0.054977,-0.209001,-0.457942,0.302302,-0.374773,0.01958,0.339068,0.306087,-0.443566,0.335565,0.004048
-0.981078,-0.687766,1.259374,3.492064,1.660144,-1.176017,-0.27856,0.523273,-0.574044,0.939681,-0.302204,-0.500347,-1.339474,-0.364063,0.461888,-0.892205,-0.895689,1.245108,0.703512,-0.306831
-1.429417,0.740179,0.165879,0.960897,-0.67602,0.512657,-0.945059,-0.320631,-0.276419,-0.97045,0.292421,-1.238566,-0.844818,0.104581,0.420537,-0.11604,-0.26973,0.054441,0.312607,-0.135864
3.130838,-0.550333,1.42649,-0.109332,-1.259878,-0.0325,0.021333,0.028715,-0.240132,-0.761566,-0.171913,-0.910161,-1.293658,-0.217977,-0.286765,0.256459,0.075535,0.593738,0.236824,-0.533015
-1.195226,-0.069822,0.460257,-0.546779,-1.390694,0.505915,-0.060018,-0.083163,-0.133941,-0.137734,0.532446,-1.239038,0.076944,0.036997,0.733626,-0.898754,0.110198,0.100826,-0.565572,-0.607659
-1.518383,1.842141,0.137328,0.211712,-0.543304,-0.453972,0.018078,-0.018675,-0.058367,0.186611,0.686664,-1.47429,0.650596,0.16119,0.970878,-1.14305,0.174426,-0.693747,-0.093566,-0.813154
-2.48934,0.040718,0.450765,1.791732,0.513821,-0.285839,0.014352,-0.395903,0.390958,0.326646,0.430091,-1.660247,-0.010856,-0.247994,-1.154608,0.063288,0.310825,0.056065,0.137619,-0.311986
1.222282,0.589315,0.470491,0.173707,-0.988461,-0.051415,-0.29948,-0.516353,-0.248852,-0.41792,0.313705,-0.965693,0.404188,-0.300288,-0.057754,-0.147088,-0.382746,1.013697,-0.814717,-0.226508
1.962084,0.114505,0.160775,0.121544,-0.297082,1.372354,0.436331,0.130367,-0.308878,0.197904,0.193934,-0.644183,0.031953,-0.23046,-0.156812,-0.361635,0.185262,0.677264,-0.544159,-0.426898
1.913835,0.169015,0.636916,-0.510327,-0.755119,-0.084072,-0.541792,-1.330385,-0.577296,0.060926,-0.278802,-0.531249,-0.894716,-0.940803,-0.21143,0.072783,0.071378,0.648071,-0.297468,-0.463294
-0.682581,-0.918409,1.426917,3.760992,2.787751,-1.796062,0.202344,0.355027,-0.086775,1.261786,-0.384807,-0.879347,-1.230926,-0.593498,-1.12926,0.129543,0.08527,0.722084,1.402746,0.162347
-1.20235,-0.270947,0.978196,3.640735,2.552388,-1.356674,0.268057,0.061475,-0.051778,1.142733,-0.00538,-0.965998,-1.123724,-0.480644,-1.61691,0.36367,0.011449,0.805954,1.275812,0.103867
-1.638873,-0.167244,1.451697,3.461346,1.805712,-1.64103,0.000491,-0.040879,0.183381,0.668888,-0.248641,-1.343069,-1.458951,-0.497464,-1.658068,0.513752,0.130849,0.594426,1.034617,-0.069859
-1.323934,-0.098347,0.264759,1.809816,0.329545,-0.321411,-0.356612,-0.063724,-0.129943,0.114761,0.089439,-1.068814,-1.092418,-0.305023,-0.512315,-0.053026,0.029251,1.026879,-0.192182,0.282841
-1.32132,0.016822,0.23207,1.899997,0.420949,-0.33783,-0.386862,-0.098982,-0.157887,0.136756,0.097997,-1.052753,-0.822585,-0.280428,-0.528831,-0.008749,0.063735,0.894913,-0.186611,0.40166
-1.43106,-0.295564,0.978078,2.818938,1.163511,-0.675005,-0.142935,-0.163985,0.007035,0.264018,0.0398,-1.251096,-0.664486,-0.241628,-0.853172,0.140274,0.085532,0.170415,0.416892,0.017762
-0.914678,-0.793699,1.225274,3.823657,2.473741,-1.292316,0.105837,0.37229,-0.167182,1.16447,-0.316635,-0.803061,-1.237168,-0.546445,-0.936474,-0.047171,-0.104784,0.849459,1.104322,0.013725
-0.926683,-0.664169,1.349015,3.743953,2.477635,-1.634152,0.049753,0.339707,-0.260174,1.154836,-0.301485,-0.769561,-1.097364,-0.503973,-0.540286,-0.209671,-0.357858,0.851962,1.199749,-0.065905
-0.959159,0.873767,-0.042517,0.995656,0.187782,-0.368523,-0.361325,-0.771848,0.181563,-0.159488,0.297985,-1.498509,0.321397,-0.13958,-1.030109,0.430791,0.020045,0.239912,-0.025345,0.529479
1.602865,1.033867,-0.308399,-1.188701,0.057054,-0.566233,-0.618673,-1.747441,-0.20811,0.44741,-0.346609,-0.799065,-0.356009,-1.09796,-0.511565,-0.037226,-0.716134,0.644019,0.471381,-0.070949
-1.754523,1.341287,-0.006479,0.973886,0.51101,-1.405113,0.913692,0.210074,0.610804,1.172557,0.53273,-1.874722,0.052154,-0.276035,-0.852846,-0.593659,1.394179,-0.512028,0.346557,-0.601296
2.589058,0.471913,0.023761,-0.703573,0.105762,-0.858823,0.348122,-0.265622,-0.171244,0.09719,0.103295,-0.932055,0.408731,-0.141569,-0.119015,0.099473,-0.503645,0.15238,0.518154,0.289522
0.483357,-0.7532,-1.786315,-1.798452,1.289593,-0.681144,-2.843672,-0.21077,-0.810872,0.750485,-1.320725,-1.426219,0.725067,3.695767,-0.089731,0.744388,0.597893,1.203996,-1.02721,-0.918586
-0.908537,0.004869,-0.655196,-0.272839,0.774702,-0.837946,-1.38481,-0.006125,-0.965456,-0.59086,0.196842,-1.247513,0.238929,0.25146,1.222873,-0.235952,-0.357219,-0.686993,0.579396,1.22699
-0.29576,0.338408,1.287877,0.126057,-2.069814,0.099883,-0.970366,-0.151283,-1.591823,-1.134251,-0.087253,-0.730908,-0.402912,0.171147,1.064245,0.230028,0.62593,0.535704,0.617249,0.124571
-1.452154,1.734682,-0.497942,-0.93169,-0.994903,0.352568,-1.394289,-0.317559,-2.672393,0.520815,-0.972688,0.731994,-0.576962,-0.654121,-0.314177,0.689402,0.066523,-0.030051,0.047124,0.690574
-1.979988,-0.845085,1.420669,2.257653,-1.284439,0.661413,-0.080582,-0.022553,-1.608303,-0.327622,0.034519,-0.478266,0.12332,-0.189282,-0.777194,1.384773,3.056028,1.558754,0.129803,1.047521
-0.775675,0.422195,0.996972,0.82192,-1.893262,0.717726,-0.515959,-0.067005,-1.587903,-0.76009,0.051357,-0.59252,0.171555,0.073924,0.448466,0.403777,1.091654,1.104846,0.102745,0.405847
-1.421958,2.042572,0.097972,-0.119549,-1.540141,0.392045,-0.906638,0.342415,-2.854715,0.233055,-0.87595,0.818162,-0.320273,-0.402516,-0.282017,0.793342,-0.015636,-0.280776,-0.219365,0.431856
-0.06448,2.843263,0.471274,-0.202558,-2.269351,-0.29239,-0.277381,2.17317,-3.420211,0.710606,-1.460458,1.545266,-1.150632,-0.142745,-1.762993,1.236301,-1.074387,-1.715973,-0.843862,-0.133024
-2.083387,1.792657,-0.107204,0.066172,-1.150062,0.498635,-1.349889,0.233479,-2.750513,0.038655,-0.797011,0.60514,-0.16592,-0.007976,0.060185,0.851111,0.242512,-0.150401,0.17809,0.589192
-1.218614,2.228174,0.137114,0.079398,-1.696447,0.570706,-0.547279,1.423404,-2.812281,0.198261,-0.9008,0.824167,-0.646719,-0.02925,-0.87096,0.908121,-0.319196,-0.830325,-0.217008,0.297427
-1.821309,1.766228,0.217711,0.445745,-1.658,0.66067,-0.967985,0.597955,-2.59419,-0.21663,-0.577319,0.41736,0.055718,0.238436,-0.000637,0.836471,0.440878,0.082287,-0.024333,0.499929
-0.80308,2.662985,0.312437,0.227188,-1.860539,0.301825,-0.762037,1.347883,-3.513567,0.664611,-1.359833,1.59517,-0.950666,-0.417062,-1.345743,1.185637,-0.795016,-1.523024,-0.619691,-0.146148
-0.63241,1.995756,-0.436906,-1.554781,-1.121263,-0.006462,0.530766,1.544871,-1.951379,1.118745,-0.551257,0.185867,-0.122653,-0.190408,-0.508402,-0.011214,0.6407,0.014063,-0.318142,0.553911
-1.734398,2.16035,0.173359,0.193314,-1.398763,0.31081,-0.962449,0.645388,-2.73406,0.010102,-0.762721,0.625083,-0.202307,-0.115589,-0.384882,0.919481,-0.146521,-0.499552,0.030875,0.632864
0.186471,0.372709,0.888235,-0.115095,-1.841601,0.760875,-0.722154,-0.387521,-1.546044,-0.620602,-0.262052,-0.509932,-0.871909,-0.380995,0.281978,0.286894,0.5917,0.786869,0.218482,-0.145274
0.50358,1.589615,0.724597,-0.719853,-2.646293,-1.774488,-0.228302,0.632888,-2.281946,0.189479,-0.714828,0.268519,-0.006815,-0.168734,-0.606245,0.795949,0.233196,0.625242,-0.728288,0.909194
-0.599795,2.070526,0.318462,-0.396191,-1.978558,0.227806,-0.131599,1.407486,-2.655739,0.446423,-0.728943,0.714575,-0.209279,-0.043437,-0.573222,0.559777,0.187496,-0.221339,-0.587567,0.351629
-1.018515,2.18598,0.151157,-0.50237,-1.968448,0.276657,-0.499997,1.418803,-3.156502,0.237715,-1.05043,1.145282,-0.429247,-0.089499,-0.442386,1.051461,-0.144891,-0.631054,-0.487113,0.606748
-0.413852,2.560618,-0.019879,-0.580505,-2.009674,0.327134,-0.496581,2.303604,-3.688294,0.61984,-1.541364,1.86547,-1.08153,-0.090374,-1.600544,1.384002,-0.908984,-1.507507,-0.729545,0.574425
-1.405455,2.439821,-0.509529,-1.080947,-1.399679,0.192694,0.481843,1.858204,-2.830368,1.154892,-1.091279,0.994271,-0.553525,-0.379058,-0.671745,0.827616,0.414829,-0.814269,-0.598714,0.179718
-0.301943,2.405672,-0.211594,-1.173668,-1.502618,-0.185462,0.170744,2.02379,-2.511771,0.914504,-1.117759,0.747898,-1.148878,-0.20876,-1.456155,0.689922,-0.484432,-1.03961,-0.410364,0.179923
-1.814895,2.03228,0.178353,0.074445,-1.659422,0.428438,-0.897045,0.761556,-2.69747,-0.1268,-0.607054,0.540458,-0.032105,0.048312,0.073167,0.695012,0.15803,-0.270154,0.042501,0.640186
-1.45191,-0.352754,1.566212,1.49474,-1.441153,-0.311627,-0.443347,0.001766,-1.161607,-0.611806,-0.004914,-1.04609,-0.616807,-0.077707,0.144419,0.363629,1.111166,0.899707,0.786382,-0.079522
-0.664414,2.066387,0.335552,-0.456562,-2.008129,0.098977,-0.135615,1.38485,-2.625296,0.436154,-0.71365,0.667105,-0.213543,-0.040876,-0.522255,0.537578,0.244591,-0.189224,-0.560256,0.386063
-1.242031,2.181439,-0.489795,-1.435905,-1.628453,0.212512,0.508766,2.125366,-2.718645,1.211128,-0.842385,0.925273,-0.366405,-0.182645,-0.553908,0.373634,0.893176,-0.456462,-0.606742,0.57589
-0.81773,2.131765,-0.145686,-0.91043,-1.74216,0.27235,0.171499,1.719599,-2.673647,0.827162,-0.80539,0.828055,-0.247965,-0.117282,-0.668337,0.523083,0.451231,-0.275135,-0.601352,0.549418
-1.635983,2.114799,0.220226,0.271293,-1.660654,0.381064,-0.509144,0.954376,-2.65449,0.201194,-0.625329,0.593161,0.038057,-0.030959,-0.363565,0.727515,0.26527,-0.109915,-0.281145,0.565151
-1.126289,2.390601,-0.409618,-1.343349,-1.445381,0.009385,0.392127,1.756538,-2.38487,1.181094,-0.656262,0.551021,-0.154441,-0.165534,-0.483489,0.091902,0.676404,-0.478402,-0.407287,0.391698
-0.612307,2.223103,0.085221,-0.289262,-1.615503,0.172282,-0.025357,1.061438,-2.419648,0.541513,-0.687986,0.492462,0.080232,-0.126084,-0.572431,0.548652,0.022199,-0.09937,-0.515242,0.254113
1.303335,1.45528,-0.100318,-1.507174,-0.108465,-0.70933,0.213499,-0.072515,-0.390236,0.405836,-0.193763,-1.380968,0.146714,-0.21972,-0.654915,-0.202426,-0.786763,0.661304,0.421541,0.477002
-1.632071,2.384376,0.034872,0.209373,-1.591411,0.510641,-0.732149,1.167539,-3.163908,0.449061,-0.942133,1.158961,-0.244689,-0.167212,-0.629546,0.906182,-0.134447,-0.836882,-0.332422,0.428614
-0.979793,2.399996,0.239804,-0.360319,-1.947404,-0.198964,-0.561814,1.599515,-2.972139,0.292528,-1.069681,0.973117,-0.729257,-0.010376,-0.926939,0.957369,-0.51242,-0.799627,-0.363208,0.540228
-1.392936,2.224894,-0.304951,-0.667463,-1.409554,0.451566,-0.608772,0.640303,-2.898958,0.775527,-0.867148,0.976569,-0.138821,-0.472123,-0.412013,0.628032,0.359369,-0.426255,-0.35726,0.478873
-2.6534,1.113265,-3.139886,-1.115859,2.23747,-1.136974,4.461211,0.071953,-0.935013,-0.936567,-2.085488,-1.351482,0.546239,-0.853142,2.759909,2.590652,-0.671508,0.319427,-0.96631,-0.865506
-0.384518,1.921296,-1.056324,-1.610247,0.377261,-0.204701,-0.780408,-1.585023,-1.229096,1.366008,-0.330557,-0.610612,-0.209749,-1.375535,0.204545,-0.633101,-0.118252,-0.92812,0.101322,-0.552666
-0.98423,1.782354,-0.921205,-0.907331,-0.007965,-0.039097,0.693378,0.698076,-0.136197,0.93799,0.332739,-1.723947,-0.255607,-0.161057,-0.115552,-1.113579,0.331979,-0.377123,0.203498,-0.470507
-1.278229,1.513359,-0.514709,-0.041963,0.235883,-0.299111,-0.070378,-0.084652,-0.160872,0.158115,0.201925,-1.849515,-0.131049,-0.084386,-0.380656,-0.374134,-0.38649,-0.002243,0.438988,0.138006
-0.988175,1.743776,-0.07785,1.250696,1.584425,-0.422628,-1.046011,-0.250678,-0.900119,-0.575411,0.280759,-1.431677,1.333723,0.350852,1.309169,-0.341588,-1.359963,-1.920657,2.299084,0.092165
